Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
Armenia;ARM;Rural population growth (annual %);SP.RUR.TOTL.ZG;;1.67166489350852;1.5428845335692;1.35369470750304;1.13179391590784;0.93330578906171;0.754038776423487;0.610188841605217;0.511799422781274;0.401587326168047;0.288560426470473;0.211043782251594;0.157623756966015;0.152485901603328;0.1481523738375;0.591006759869994;0.602974686344835;0.664755257422963;0.707490310705339;0.695998416214454;0.601973208149812;0.421798945017022;0.453374546714612;0.504439289909358;0.412617298514012;0.249130637572098;0.165283440718149;0.0953482441539247;-0.172115421361228;2.43693795917034;3.92307590747071;2.53153914488353;-0.373300224934766;-2.51600713461985;-1.63162252013921;-0.707689525267329;0.0884476607953763;-0.030300909524916;-0.145341580456037;-0.271829246516986;-0.378358782738779;-0.331122130948106;-0.483303206796337;-0.399993856225588;-0.321386884617976;-0.327518995633213;-0.409428166631313;-0.456537951736907;-0.427837162214332;-0.368497346639821;-0.335226341260498;-0.316328843811798;-0.225816653105105;-0.241765086137968;-0.254544961733908;-0.3198243881446;-0.43609504369187;-0.543530333974821;-0.664961111991116;-0.754200198113337;-0.788976478650537;-0.845109531280743;;
American Samoa;ASM;Rural population growth (annual %);SP.RUR.TOTL.ZG;;1.37549724987214;1.78601895686274;1.83880711398294;1.86064795736987;1.88067685286537;1.75313958137916;1.63161514335135;1.66961750702639;1.69269074875834;1.19175969885872;0.534793887008241;0.309616941871098;0.271672184873511;0.295530322221788;0.527317427671052;0.682596507039989;0.617622308437857;0.553817933707636;0.526884226909146;0.820700413801229;0.684691613596366;0.925119309455748;0.928188587483594;0.9196524179743;0.922610337329263;0.902940671939416;0.894860557601401;0.864846281991383;0.857430777963224;-0.284994164178749;-2.62470583151492;-2.91565842914556;-2.99127342264749;-3.071188758996;-3.14306220372079;-3.28449487964554;-3.40964909617782;-3.57230287019558;-3.70465910980856;-2.8187595320942;1.0030775024212;0.579281233704156;0.428582640804917;0.294507649179659;0.176289159802947;0.102692006383967;0.0293212141083212;-0.0439850457938094;-0.102707073807403;-0.102812669701247;-0.250128873144949;-0.502142540860397;-0.728140522973408;-1.0042803435859;-1.24300524161997;-1.50609885454997;-1.74949791750796;-1.98940276281211;-2.25970762777099;-2.46350673865428;-2.66409198245866;;
Antigua and Barbuda;ATG;Rural population growth (annual %);SP.RUR.TOTL.ZG;;2.63301412518165;2.34918353219278;2.32588268799385;2.49315443493399;2.60722403097751;2.55386363294969;2.56316606507631;2.58485393854269;2.60803431875122;1.85321807323812;0.271307117489836;-0.236182835712992;-0.478750533062766;-0.502329928412403;-0.407486941479836;-0.192474544670368;0.0760836005222499;0.208931911991882;0.310217282300491;0.311614983036518;0.164857200380999;0.112888064669541;0.14797245245579;-0.192642074329657;-0.606183970314112;-0.643211141798649;-0.680932996965191;-0.704914444127562;-0.666160427725521;-0.611920921579935;0.422162927649118;2.18460258859517;2.38013990072618;2.43384759989126;2.52445814084595;2.58750040024982;2.56850306928095;2.4282768004983;2.25038665169936;2.19300506061244;2.10174199095494;2.21464574842288;2.04884398662803;2.00048612598963;2.04796292686391;2.1368072626627;2.21919315708492;2.32004112342233;2.33534734291398;2.15240891774731;1.92254858060285;1.32121461565028;1.1708683745426;1.06600223514434;1.02066789352343;0.894352099818909;0.788805740803611;0.705946804892126;0.65786863536774;0.687849322249346;0.66754686919631;;
Australia;AUS;Rural population growth (annual %);SP.RUR.TOTL.ZG;;-0.266030769671903;0.838626205368709;0.312595619798436;0.342589804775125;0.34282040093375;0.663744695359466;0.254793856293055;0.758724436767487;1.08349455781926;0.956668831667285;2.36902340448306;0.822918716169486;0.516052565016657;1.50808808411884;0.210601252989556;-0.0217739420736194;0.105086483631542;0.137519556771554;0.0515093161334426;0.192912200866545;0.532147322967599;1.94334142962836;1.57066708196551;1.40925606583172;1.53342544180461;1.65434242025717;1.72858749820475;1.83623733230989;1.89947835380697;1.68618220568608;1.48037333536157;1.92471709543052;1.75566161100748;1.82842941577209;1.97825105258665;2.07756819392709;1.93831520638578;1.85867350418259;1.94855936107409;2.00449521245382;2.13662257997313;0.367291657079596;0.380360733277739;0.29980831311354;0.448435651179649;0.581168148375217;1.02439382002813;1.2035283498591;1.26065909223892;0.75585159692878;0.590016537588383;1.04950290202891;1.03377142785345;0.799422656982681;0.74925064728382;0.867186152709259;0.918303248785895;0.733859076947283;0.681314000760275;0.388923755813401;-0.755585899426536;;
Austria;AUT;Rural population growth (annual %);SP.RUR.TOTL.ZG;;0.281660516219219;0.473533000307917;0.49998143174136;0.52677443310467;0.509785568764552;0.558419785856575;0.607083732871057;0.378715767775036;0.204582271852597;0.205398108563309;0.322390546948309;0.552380897219073;0.525212071991256;0.14134052480051;-0.294149052620005;-0.205520073575191;0.00949836611650691;-0.109801229607635;-0.199377546558464;-0.0287774301215409;0.332997332515504;0.83105996718441;0.591992782070398;0.747312532167376;0.792109191005846;0.811563977134839;0.805722937602648;0.881306211072373;1.1848016978803;1.49633073585245;1.7273702324161;1.82693999053869;1.54836893349524;1.10607929866542;0.869134511038682;0.851121716725319;0.821743668714141;0.818305449710034;0.89812491175979;0.941656371726022;1.08157534430797;1.185935427302;1.178734238023;1.30971473571801;1.36587373361459;1.17473154926458;1.00429018248659;0.98858677639898;0.932950941943189;0.909284540429824;1.00150942177741;0.381293051594331;0.147379069641977;0.335191173526533;0.675020793495077;0.631048571591179;0.244636214954562;0.0014647106450744;-0.0794236926497393;-0.148053195789364;-0.164882069157888;;
Azerbaijan;AZE;Rural population growth (annual %);SP.RUR.TOTL.ZG;;4.43982015804011;3.60834065463087;3.58807460132843;3.95714235254809;3.62068482192974;3.48892873217581;3.20523722282916;2.98938771744168;2.89475677542962;2.03510194245447;1.20927634942482;1.11021624815314;0.95316290857785;1.13267865118729;1.27025503895638;1.18876780556406;1.21833195786531;1.27156261178311;1.23594274636017;1.20050615072207;1.3118360440507;1.3250190653603;1.33765854438875;1.31680618476124;1.11853887974895;1.06145285027739;1.1111768243997;1.00069263280313;1.53170411764509;2.05259101225752;1.99417501475061;2.17309155049283;2.17083168792573;2.00133545775894;1.80427769528155;1.65834097381532;1.60291003852069;1.58742663185306;1.06828140443864;0.408911483054132;0.360451488601677;0.332205821423308;0.339883605390427;0.455912672142888;0.603074680177926;0.677623372183164;0.709008670237258;1.67530016265748;1.64979684064879;0.727279912338387;0.80600637652104;0.796762660425516;0.723697759292005;0.642294219202037;0.548505861171008;0.437619372357945;0.262814273881358;0.108814371416153;0.0515154868758554;-0.151513099172427;-0.431819745575445;;
Burundi;BDI;Rural population growth (annual %);SP.RUR.TOTL.ZG;;2.45451401768932;2.46496608471086;2.04176776102246;2.80440449318565;2.69855846927425;2.28104279864386;2.39970497543284;2.23837151391661;2.00775549933806;1.99852105897788;2.25095203448526;-0.215412574888971;-0.356033132488033;2.30420426367662;2.25462667417289;1.9958618246896;2.32252819683257;2.63758990558058;2.21740034053915;3.9837040911734;3.87071486160378;2.27394698741516;2.47882251632958;2.22720126171775;1.9623497094976;1.66860759314299;2.0610911795302;1.96479325971706;1.6829711846505;1.78937143543685;1.80806434208267;2.42063282240324;-3.52526890643349;0.354651195907904;5.80361237790564;-0.255222353931217;-0.334856271561571;1.63461906261407;2.14777290435779;1.81309762156302;2.24053175527171;2.5524095933361;2.88957387688664;3.46075036977586;3.43971869873768;3.31264200061225;3.39813795289832;3.82990101928171;4.79098471677478;4.3822468810016;3.23676400310705;3.21629338397805;3.22628401910454;3.01316946501114;1.84580818804445;1.27581870292836;1.9236719703995;2.609680187879;2.87945570377826;2.4715355686932;2.26605234871054;;
Belgium;BEL;Rural population growth (annual %);SP.RUR.TOTL.ZG;;-0.922270567276611;-1.29491181488148;-1.4063548790601;-1.21207192741773;-1.23972197147431;-1.48958181622838;-1.61084054098571;-1.7754993765101;-1.88597854916513;-2.08627170188178;-2.00159077445764;-1.79004748509826;-1.86360621635055;-1.87668612553742;-1.89705229236272;-2.01933143079442;-3.76591548150827;-3.81335409913371;-3.80908187478569;-3.81688396772433;-3.39335060466596;-2.33832821339799;-2.32646044721373;-2.32729073266113;-2.27751559516379;-2.27576436668099;-2.25519572257256;-1.99973476421526;-1.98217831916465;-2.02087994904341;-1.97412088155833;-1.90961020843506;-1.95001644205583;-2.02803521020157;-2.15170808692248;-2.12740085039271;-2.10337182027633;-2.15509096607605;-2.09455388478925;-1.96218643447767;-1.66128899277744;-1.5254078765415;-1.59500458206136;-1.58464044679599;-1.47005146001006;-1.32390532490679;-1.2892233835824;-1.23424152522468;-1.17815407099429;-1.10933298043542;-0.719949466667124;-1.39855214009303;-1.54354711231896;-1.56609972446087;-1.42467436077118;-1.53894185630458;-1.65392677779666;-1.52577216039863;-1.48096625969404;-1.52758798441888;-1.52837829808877;;
Benin;BEN;Rural population growth (annual %);SP.RUR.TOTL.ZG;;0.895303202155601;0.95271767073649;0.985615587648233;1.01450566720625;1.03544958429612;1.04357057146405;1.03672117733966;1.02579992599655;1.01406086649003;0.988993883846688;0.970894838304661;0.955834459770308;0.935712527208296;0.902379813516408;0.882978701700001;0.871192933111393;0.867616728414374;0.842095325966987;1.0698145512536;1.77593916227934;1.84088819040044;1.87013284805539;1.87311472478986;1.87292917567308;1.88290509645843;1.89194088382985;1.90410095808475;1.90416796365511;1.90037849924883;1.89479394058305;1.89229959857082;2.1650451298989;3.9681332449264;3.24782315200688;1.56660135164613;2.07288488845538;2.40947583665304;2.53742421710849;2.54877893825745;2.52410982613447;2.49704680786611;2.37021607665449;2.19075457751498;2.19107728108618;2.33323811511305;2.20514740355084;2.00836959490233;2.06954425432893;2.05735660166082;2.0374825491404;2.01900567101785;1.99398931535508;1.97033946035367;1.9751578388083;1.98183119816127;1.96161833407163;1.93886325848708;1.89519831972496;1.83963166520767;1.76090216971847;1.67406840863543;;
Burkina Faso;BFA;Rural population growth (annual %);SP.RUR.TOTL.ZG;;1.34326258986801;1.36400458962327;1.3897941279829;1.42992034534893;1.4903900494419;1.52116805800922;1.54701647118775;1.58673399817486;1.59342359111977;1.60318728053101;1.57638275842292;1.56710760442055;1.62182509587694;1.72145197046613;1.84591122067823;1.77341311649902;1.79561529034459;1.92298992387906;1.98617229030665;2.03382250053409;2.02887294562611;2.00798809426755;2.03215918392585;2.04104939579778;1.99817819091796;2.25551839106885;2.45438348555757;2.39441203674716;2.35178909825537;2.32794414802935;2.2308279230777;2.15961443381587;2.17761509017522;2.20748101281692;2.24444274783563;2.22937941897007;2.01192339735084;1.99118147623985;2.13636232974953;2.1620094629474;2.1899585014173;2.18946951955493;2.18628846058433;2.18226979947735;2.15980248764582;2.0950823799132;2.18319816502068;2.24245657305375;2.21611594731325;2.20689153958997;2.21991894890537;2.26562664147277;2.22538551109657;2.17824893266762;2.15329513020871;2.09787025333251;2.01463449015013;1.90186173662691;1.81948545977237;1.78929430096791;1.7339956727991;;
Bangladesh;BGD;Rural population growth (annual %);SP.RUR.TOTL.ZG;;2.75578678177584;2.76527731248915;2.76519514865972;2.75266218149729;2.73126940641726;2.69930739721337;2.72144852220556;2.70332545531615;2.57299137610953;2.19025182860355;0.893865881007686;1.06131874365146;2.19749233829605;1.97529577319106;1.48849225287996;1.25972801479299;1.22940987969747;1.22781091544746;1.11320849340528;1.09664698180151;1.49461489314388;2.25882865440994;2.27182611557926;2.18093354017721;2.03238062908686;1.84062345847081;1.67762374874923;1.59404619185573;1.54222105461823;1.52801794668689;1.37880522022428;1.39687879031601;1.46139291123872;1.45871546265931;1.40166398803654;1.27843818610936;1.30670344988785;1.38501028783593;1.41630696963792;1.39902156559806;1.23483329589738;0.984705256650765;0.848089274087113;0.738358497817813;0.572885342328083;0.238549009269625;0.0528136050155117;-0.136020608133853;-0.168577919432956;0.0645107169283451;0.115633330046254;0.120604693037249;0.129949392504695;0.0896526489188395;0.0212277955314945;0.044032798665972;0.0487081704032747;-0.0526580264367449;-0.114188087127414;-0.0967835771610243;-0.102356944360828;;
Bulgaria;BGR;Rural population growth (annual %);SP.RUR.TOTL.ZG;;-1.75232865803098;-1.96114563798251;-2.15039073840615;-2.27248201058154;-2.47538226605372;-2.10778158899727;-1.7987424984584;-1.78291836950789;-1.78409204553058;-1.96475402726284;-1.69728471547837;-1.83154639159738;-1.81441404307676;-1.71368546912315;-1.94525830331339;-1.86457915575704;-1.67975018976185;-2.12640450974526;-2.13380134737704;-1.90318466754666;-1.00280138737029;-1.05291881736054;-1.11214794390973;-1.13814594513021;-1.37854040921852;-1.18830656966048;-0.849216170623109;-0.891111303923967;-2.17480536235545;-2.81579893820646;-2.00676529457468;-2.09761069987758;-1.63285914674123;-1.03685901778533;-1.1413179239291;-1.21655667196912;-1.31141156138005;-1.37171340944783;-1.27006440145645;-1.20518144321916;-2.85281785209109;-3.33856175120866;-1.96380489471952;-1.93699466190597;-1.93916416985375;-1.94958339922876;-1.93273129666092;-1.90684005214883;-1.85321946687749;-1.87473860071511;-1.86170577327088;-1.81853944547105;-1.81822865570245;-1.84302232322154;-1.93299621717697;-2.01328058755183;-2.06374133779488;-2.06940381379375;-2.06963013685506;-1.98487285115224;-2.2188848414522;;
Bahrain;BHR;Rural population growth (annual %);SP.RUR.TOTL.ZG;;3.73778442613075;3.6521427079358;3.60231566393763;3.55924887629835;2.75239848799812;1.56276129349337;1.41234657438122;1.3104551371837;1.24589372676302;1.14751704820503;2.19126817525408;3.58963096709654;3.86837420794991;3.76788584703089;3.67074753740219;3.55427883591861;3.41703509180546;3.26409240415786;3.09351141152921;2.91935694253732;2.44423728162853;1.95960637384207;1.87909338825947;1.92489310858169;1.96743086183598;1.99273759322328;1.97792015090722;1.93448767352124;1.85466374375428;1.75735845991343;1.81186024571374;2.90515471149129;3.4438223020885;3.36837579255011;3.29795168190421;3.20897935056137;3.11974885312816;3.02023956550746;2.9068331645253;2.78483494532361;2.63640897324758;2.41020367387883;3.8354812299215;6.71447613615374;7.69598919756763;7.11904601266099;6.60568232036946;6.12794971508926;5.61008876845901;2.37533541007141;-0.667716542080994;0.461622173735396;2.30294712254469;3.12598608515093;3.05591756539085;2.59859242066575;2.40780447760622;1.13419186613698;-0.544346603772311;-2.18686949227204;-2.07759734107058;;
Bahamas, The;BHS;Rural population growth (annual %);SP.RUR.TOTL.ZG;;3.01289990590517;3.05338770849085;2.98667643517661;2.63039357269148;2.38233556843562;2.45377987881132;2.50439539651491;2.52187816461156;2.33528756753301;1.62905353517038;0.897946789444437;0.496501439236254;0.233283528610166;0.0693836447639001;-0.0396419020090122;-0.0578392910154675;0;-0.049603175620236;-0.145644751916976;-0.318508588637093;-0.933143127536309;-0.987654026411795;-0.966717311412642;-0.964065791473144;-0.943812415560948;-0.966884973777724;-1.05633850530126;-1.11257340944481;-1.07780709900408;-0.777560637249289;0.82663950069547;0.978352213478554;1.02410749320183;0.858435266937116;0.717959021221986;0.622270842081619;0.549127296522792;0.509927381710314;0.368292847366199;0.457611794938636;1.17467415605809;1.07914716327644;1.10070278612227;1.11325115617715;1.13010251580147;1.15104558356182;1.17112800986351;1.1919204543756;1.20101992951129;1.16847405439941;0.966425630351121;0.761077600144244;0.569265752110157;0.483046055668543;0.461539280840118;0.331523764452547;0.223342291290515;0.133473182175864;0.024914813450982;-0.200960865607849;-0.36628730484219;;
